"orig","dest","distance"
"L81034","M83006",4.2263217368889
"L81034","N81022",4.48308842746401
"L81034","J82049",4.79579824022606
"L81034","C83007",5.11308754386104
"L81034","J82098",5.16135606724714
"L81034","C82009",5.40102559119085
"L81034","K82023",5.52308384385333
"L81034","K82073",5.62808602259504
"L81034","C84005",5.66032181614395
"L81034","E82001",5.79428521539682
"L81036","J83047",3.90202283089629
"L81036","L81063",4.02465471759167
"L81036","J81070",4.20008580899522
"L81036","G82634",4.2296626388175
"L81036","G82604",4.32156857399567
"L81036","G82026",4.34356388215489
"L81036","L84034",4.34894708792033
"L81036","E81045",4.37736912052685
"L81036","G82085",4.38413696317716
"L81036","F81193",4.41777746231231
"L81037","L81062",5.10845461173776
"L81037","L81008",5.24517113490615
"L81037","B87017",5.30022636725795
"L81037","L81022",5.31216970240376
"L81037","L81067",5.47029756941447
"L81037","D83059",5.50607898935805
"L81037","K83026",5.52749994957708
"L81037","F81108",5.55174806553488
"L81037","D82099",5.6002412697709
"L81037","C84036",5.62626829142995
"L81038","L81087",2.95904210973101
"L81038","L81084",3.09394766470775
"L81038","L81013",3.30336594564624
"L81038","L81062",3.71942021261055
"L81038","L81033",4.01569960796952
"L81038","L81120",4.06189081529731
"L81038","K83027",4.08800215251195
"L81038","L81669",4.23724798747132
"L81038","G81046",4.30868717670652
"L81038","K81078",4.36936404542652
"L81039","M84028",4.11720809320342
"L81039","J83042",4.4116091591223
"L81039","F81144",4.45762261490751
"L81039","B82013",4.51463383751632
"L81039","D83046",4.51767513166205
"L81039","G82025",4.63523181054918
"L81039","E82024",4.79088162897312
"L81039","G82228",4.79324568411874
"L81039","M81006",4.80380379063592
"L81039","E82092",4.81465570533561
"L81040","D81030",4.2134300115401
"L81040","C83035",4.24892281834988
"L81040","J81041",4.3218818745804
"L81040","L83056",4.35152096661186
"L81040","L81045",4.43496239366909
"L81040","G82097",4.48983432520679
"L81040","L84047",4.55098021884659
"L81040","L81025",4.5519957189982
"L81040","N81027",4.60138955230641
"L81040","J82215",4.61077983957163
"L81041","L81083",3.04384671490613
"L81041","L81094",4.32685446970117
"L81041","L81670",5.11065567189037
"L81041","P89013",5.17251517385216
"L81041","L81095",5.21566882561298
"L81041","C88011",5.37090824804822
"L81041","A86040",5.80760772414699
"L81041","C88086",6.09645575229812
"L81041","C88020",6.16227373440442
"L81041","C88077",6.16345623945753
"L81042","G82200",3.20337591534084
"L81042","E81035",3.57269685242202
"L81042","F81149",3.69043233985969
"L81042","L84036",3.74651606473525
"L81042","G82118",3.77999311632306
"L81042","D82048",3.78829138767883
"L81042","D81049",3.79041121550816
"L81042","J82103",3.85459413836687
"L81042","L84054",3.85987064801356
"L81042","J83039",3.87328617375584
"L81044","L81058",4.15637150318272
"L81044","L81643",4.26659636995568
"L81044","J81051",4.41163923933293
"L81044","G81041",4.4440102373014
"L81044","G82121",4.68734634009284
"L81044","L83103",4.78829981752009
"L81044","G81104",4.79214759978002
"L81044","D83016",4.89248086182781
"L81044","L83111",4.93188256404237
"L81044","M83038",4.99288342667092
"L81045","L81025",3.82448672649876
"L81045","L81014",4.03844434775842
"L81045","C83035",4.0675701772585
"L81045","L81047",4.12391487395704
"L81045","L84048",4.21085667598261
"L81045","L84065",4.30384645041282
"L81045","J83003",4.31252666895923
"L81045","L84060",4.42797101785426
"L81045","L81040",4.43496239366909
"L81045","L84040",4.53559365920372
"L81046","H82003",4.21314628195596
"L81046","L81014",4.36923497001184
"L81046","K81077",4.5393920386303
"L81046","C82075",4.55262536085556
"L81046","L81047",4.60681313645965
"L81046","L81050",4.65738738118091
"L81046","F81142",4.67005421189926
"L81046","E82046",4.67492395224364
"L81046","L81024",4.74492260895266
"L81046","F81011",4.76253138825143
"L81047","L81024",2.81753840807016
"L81047","L81014",3.32341312854816
"L81047","L81050",4.05732623545503
"L81047","G82087",4.09891779030487
"L81047","L81045",4.12391487395704
"L81047","J83042",4.14684417548377
"L81047","J82017",4.16680406163175
"L81047","L81042",4.20224738729316
"L81047","F81149",4.22333325842047
"L81047","G82024",4.28482650665355
"L81050","L81047",4.05732623545503
"L81050","K82014",4.29901875712336
"L81050","L81024",4.30589355393273
"L81050","K81077",4.34921504609924
"L81050","L81042",4.44346954800795
"L81050","J82033",4.44466876348856
"L81050","G82180",4.4560893401643
"L81050","F81690",4.50239345224964
"L81050","J81086",4.50525527488259
"L81050","G82200",4.51290639389479
"L81051","D82003",4.83395238159081
"L81051","D82019",5.04049920820217
"L81051","L83131",5.12120894671648
"L81051","A87004",5.54936718355486
"L81051","G82126",5.67337586934156
"L81051","L83013",5.740101524986
"L81051","M81056",5.80642933079839
"L81051","D82051",6.059052017357
"L81051","N81050",6.06791935352306
"L81051","L81044",6.07198286002066
"L81053","L81084",3.87008181475164
"L81053","C83014",4.07612476759064
"L81053","K83003",4.25133916380639
"L81053","G82076",4.32693089260837
"L81053","G82085",4.40103718777197
"L81053","M84003",4.43106570908026
"L81053","D83056",4.50048987472889
"L81053","H82016",4.51314585797316
"L81053","G82035",4.51445924156016
"L81053","G81073",4.51787927020938
"L81054","L81095",4.19919037342926
"L81054","L81067",4.48932008506523
"L81054","G82687",4.63718574581726
"L81054","G82023",4.91929113213782
"L81054","L81094",5.06970505186421
"L81054","L81008",5.160725305327
"L81054","M89008",5.17090014983952
"L81054","G82066",5.1874583892094
"L81054","D82040",5.19089300085269
"L81054","P86016",5.19099210691709
"L81055","L81036",4.63799690368396
"L81055","J83027",4.66211938683937
"L81055","L81063",4.80231299419944
"L81055","L81009",4.83627963506401
"L81055","J81036",4.9298269973311
"L81055","L81033",4.93650543262408
"L81055","L81130",5.04659036359112
"L81055","L81643",5.06931415291841
"L81055","K83039",5.10274899950647
"L81055","C84010",5.15470895241569
"L81058","L81643",3.30644438132841
"L81058","D83011",3.70850031978341
"L81058","D83608",4.00517759188946
"L81058","L81044",4.15637150318272
"L81058","G82121",4.46916866685291
"L81058","A83009",4.56052394556829
"L81058","P92008",4.66143893218314
"L81058","M81015",4.68279447263967
"L81058","L84011",4.85655016352663
"L81058","J81051",4.96051851383547
"L81059","L81064",3.83758289549054
"L81059","L81073",3.93194350328695
"L81059","L84007",3.96805439714562
"L81059","E81035",4.01016435767533
"L81059","L84036",4.07964859634391
"L81059","N81067",4.13083585468557
"L81059","L84080",4.15578406783096
"L81059","K83030",4.21579557759832
"L81059","F81011",4.27099256993263
"L81059","G82200",4.32435210290686
"L81061","L81023",3.80628906812946
"L81061","C84683",4.62805039910288
"L81061","M92028",4.62885910981251
"L81061","L81089",5.30959623161406
"L81061","L81015",5.67204134986667
"L81061","C84092",5.68195960999888
"L81061","C84018",5.68837811072843
"L81061","C84151",5.77402427310469
"L81061","F81159",5.93580317051716
"L81061","C84144",6.09197913991227
"L81062","L81038",3.71942021261055
"L81062","L81022",3.96983500689572
"L81062","L81087",4.09495811832316
"L81062","D83008",4.42198015388517
"L81062","K81062",4.51485784890651
"L81062","K83014",4.54281009218975
"L81062","L81013",4.60868420263357
"L81062","D83059",4.61342724685715
"L81062","K83026",4.63220424678135
"L81062","K83047",4.83497578964134
"L81063","J81070",3.98068163046802
"L81063","L81036",4.02465471759167
"L81063","L81130",4.34540241978109
"L81063","F81087",4.38432768152388
"L81063","C84055",4.41858882179575
"L81063","C84010",4.48904194329613
"L81063","F81030",4.49880200530181
"L81063","G82083",4.5248834727256
"L81063","G82604",4.61302533911096
"L81063","F81132",4.64612507259159
"L81064","L81073",2.67959870594132
"L81064","K83030",3.77130917370836
"L81064","E81035",3.83454978163511
"L81064","L81059",3.83758289549054
"L81064","L84080",4.19394702210512
"L81064","M83024",4.21770679137182
"L81064","L84075",4.24365963435196
"L81064","E81034",4.25906707716827
"L81064","M81064",4.26392954018992
"L81064","D82071",4.3120509077297
"L81065","L84036",3.81372070614059
"L81065","H81045",3.86205871026122
"L81065","G82059",3.9506383148586
"L81065","G82016",4.04954337362342
"L81065","H82005",4.15455638003418
"L81065","H82056",4.17239888614342
"L81065","G82042",4.18382770376612
"L81065","G82022",4.259795016063
"L81065","E81002",4.27756829323096
"L81065","G82137",4.29260450713921
"L81066","G82634",4.15344416571517
"L81066","N81115",4.27570182000289
"L81066","M81617",4.36729081358576
"L81066","C82045",4.45711599193635
"L81066","F81193",4.50225198686328
"L81066","Y07014",4.51348590730508
"L81066","J82082",4.52640069642521
"L81066","K83007",4.53013401252554
"L81066","F81173",4.53124657959127
"L81066","M83117",4.53310439268626
"L81067","L81098",2.66946725965069
"L81067","L81008",3.61722473721413
"L81067","L81054",4.48932008506523
"L81067","C83009",4.50857722731756
"L81067","P86016",4.63396893505984
"L81067","B87004",4.74136539181677
"L81067","J83024",4.8592161749152
"L81067","K83040",4.87396317242898
"L81067","C83014",4.90105654162553
"L81067","M81017",4.92234992306625
"L81068","M84017",3.67527931989707
"L81068","L81020",3.73268205920806
"L81068","L81070",3.82715454764563
"L81068","B82021",3.94094354616656
"L81068","K81068",4.28300773508721
"L81068","M84040",4.30326596230702
"L81068","G82041",4.53886933943995
"L81068","G82016",4.63482221957256
"L81068","D81012",4.74613286294341
"L81068","N81101",4.75042474448351
"L81069","D82060",4.47396758610328
"L81069","Y03595",4.62560233420062
"L81069","C83009",4.65229755801217
"L81069","C83014",4.69029223667493
"L81069","D82017",4.69535199168808
"L81069","E82640",4.71632748456413
"L81069","D83056",4.73744906046106
"L81069","L85062",4.78801069670101
"L81069","L81036",4.82314847936376
"L81069","F81684",4.8247513011216
"L81070","L81068",3.82715454764563
"L81070","L81027",3.8686234280536
"L81070","G82016",3.9757180123596
"L81070","N81046",4.11240246794191
"L81070","B82014",4.15540512130206
"L81070","P88025",4.15571713762552
"L81070","B82091",4.17092091715912
"L81070","L81020",4.22757186054075
"L81070","P88007",4.25834214342722
"L81070","E82106",4.25835744651085
"L81071","L81020",3.09540921733295
"L81071","L84030",3.91942310660878
"L81071","L81644",4.06060177370483
"L81071","K81002",4.25762204752401
"L81071","K83009",4.58575772103241
"L81071","G82041",4.6328657410367
"L81071","P91004",4.66569758516227
"L81071","F81053",4.6715618130808
"L81071","D81066",4.75023017200273
"L81071","G82025",4.77168617297369
"L81072","L81030",3.94046670425643
"L81072","L84038",4.16111853214793
"L81072","B82032",4.22983544830918
"L81072","J83041",4.43380230894093
"L81072","K83053",4.47284179374141
"L81072","L84053",4.49276589003771
"L81072","L84004",4.51424119381222
"L81072","C82076",4.5764534094789
"L81072","F81004",4.7365110597615
"L81072","K83068",4.79757350474389
"L81073","L81064",2.67959870594132
"L81073","E81035",3.87094410009982
"L81073","L81059",3.93194350328695
"L81073","F81117",3.99597976608365
"L81073","L81042",4.03373384844452
"L81073","K83030",4.06192878269574
"L81073","F81011",4.07818263129464
"L81073","M83024",4.11358210157971
"L81073","D82048",4.11731467418964
"L81073","E82104",4.1560305067833
"L81075","K81605",6.29828383286894
"L81075","F81141",6.80557658104208
"L81075","K84013",6.84375478319176
"L81075","A86003",7.48825754051911
"L81075","G82140",7.69320514228388
"L81075","C84023",7.72535019862628
"L81075","C88007",7.74792984922484
"L81075","L83016",7.81930249189832
"L81075","C82124",7.82332033438963
"L81075","C83001",7.86922570704236
"L81077","L81084",3.8088502979593
"L81077","P83017",3.90060524336797
"L81077","M84067",3.9677673189286
"L81077","P83011",3.97981253746208
"L81077","C82035",4.00531136191422
"L81077","C82026",4.05192799416715
"L81077","K83006",4.14508334778504
"L81077","P83004",4.20121428318383
"L81077","G81001",4.3072828610012
"L81077","M81025",4.3137584675203
"L81078","L81090",4.63233414389515
"L81078","P84034",4.9479173844094
"L81078","L81081",5.11886418603868
"L81078","G81018",5.2278274299114
"L81078","H84012",5.30102745382332
"L81078","P84068",5.36027919449716
"L81078","P84678",5.5128834628974
"L81078","M84032",5.53487220523063
"L81078","E82031",5.5463670156532
"L81078","B86017",5.58612370240072
"L81079","J82049",4.75784582259395
"L81079","M83617",5.37780640248075
"L81079","J83042",5.39930609574415
"L81079","J83040",5.45163758752276
"L81079","E81057",5.47380976334834
"L81079","J83030",5.56045242635344
"L81079","L81014",5.61465137165261
"L81079","D83046",5.64958426600573
"L81079","J83057",5.66623748386791
"L81079","J83016",5.71400936739921
"L81081","L81090",3.24690699708199
"L81081","D81002",4.69216355779721
"L81081","D81001",4.86881244488067
"L81081","L81078",5.11886418603868
"L81081","K84026",5.21773740448841
"L81081","K84011",5.41979698618908
"L81081","L81091",5.53328507160941
"L81081","H84619",5.60331898868895
"L81081","H85026",5.6132506651808
"L81081","P84034",5.7394219757181
"L81082","D81016",4.45676096097541
"L81082","L81125",4.68454722269616
"L81082","L81669",4.76899823626542
"L81082","K83027",4.77559899587156
"L81082","L81038",4.78593220082636
"L81082","K83050",4.87258451562881
"L81082","L81120",4.87490436307216
"L81082","L83018",4.90176454809627
"L81082","L81087",5.23223292908066
"L81082","K83025",5.23224210556546
"L81083","L81041",3.04384671490613
"L81083","P89013",4.6485821802062
"L81083","L81094",4.7530135873157
"L81083","L81095",4.97633348797332
"L81083","L81670",5.28497861476101
"L81083","C88086",5.44205325879505
"L81083","C88011",5.49990302010413
"L81083","L81054",5.61750361949906
"L81083","A86040",5.75912569275256
"L81083","C88077",5.75913050047919
"L81084","L81038",3.09394766470775
"L81084","L81013",3.23868706577435
"L81084","K83012",3.25846906726357
"L81084","K83003",3.37447195676635
"L81084","K83077",3.43833914369034
"L81084","M84051",3.68565813665283
"L81084","K83029",3.70422575766387
"L81084","L81087",3.73330716277536
"L81084","L81077",3.8088502979593
"L81084","L81053",3.87008181475164
"L81085","L81050",4.55788194942071
"L81085","J82156",4.56311170311368
"L81085","L81045",4.6239804782007
"L81085","J82033",4.62684710778137
"L81085","M81069",4.63095245230574
"L81085","J82215",4.63789614934336
"L81085","M83018",4.70459672287906
"L81085","M81064",4.72692708709763
"L81085","L81021",4.77996644766819
"L81085","J82147",4.80015648491518
"L81086","J81012",7.94323591040598
"L81086","M81026",8.30482898178901
"L81086","J83002",9.32135300834508
"L81086","G82071",9.3849228129974
"L81086","J81006",10.0369831705411
"L81086","M89017",10.0455482983062
"L81086","C82038",10.0608203677814
"L81086","K83002",10.065271686823
"L81086","Y01008",10.2068281119145
"L81086","A84036",10.2694493394071
"L81087","L81013",2.48837516282728
"L81087","L81038",2.95904210973101
"L81087","L81022",3.56729226728141
"L81087","L81084",3.73330716277536
"L81087","L81062",4.09495811832316
"L81087","L81669",4.1201902940825
"L81087","K83027",4.36093075248631
"L81087","G82051",4.40928950424954
"L81087","K84004",4.43453566765626
"L81087","G81046",4.45907670052058
"L81089","L81015",4.69357372976032
"L81089","C84683",4.94135288045443
"L81089","C84072",4.99033816164871
"L81089","L81061",5.30959623161406
"L81089","P84050",5.38665027036608
"L81089","P84041",5.48160496778098
"L81089","P87026",5.54585721092233
"L81089","C84092",5.56158033583002
"L81089","P84004",5.60683734167496
"L81089","C84018",5.62093376984776
"L81090","L81081",3.24690699708199
"L81090","D81001",4.56645853534018
"L81090","L81078",4.63233414389515
"L81090","L81091",4.97501695161003
"L81090","P84678",5.04292703113226
"L81090","P84034",5.24525477608335
"L81090","D81054",5.30280715030388
"L81090","H84619",5.33442657370889
"L81090","K84026",5.43646487254165
"L81090","D81003",5.52568636853956
"L81091","L81090",4.97501695161003
"L81091","M84017",5.08697943063168
"L81091","L81068",5.15380145358992
"L81091","M84040",5.22907352628165
"L81091","C88052",5.32399328267443
"L81091","P84034",5.44885848447125
"L81091","L81081",5.53328507160941
"L81091","H84005",5.61803825878269
"L81091","G81042",5.79755207858413
"L81091","E82031",5.87464570657949
"L81094","L81095",3.36354385894625
"L81094","L81041",4.32685446970117
"L81094","L81083",4.7530135873157
"L81094","C88011",4.85015217055339
"L81094","C88077",4.8696530094952
"L81094","C88006",4.88598142485172
"L81094","L81054",5.06970505186421
"L81094","M89002",5.13960547030809
"L81094","C88088",5.1638786978127
"L81094","P84043",5.23935949006376
"L81095","L81094",3.36354385894625
"L81095","M89002",4.18439231452206
"L81095","L81054",4.19919037342926
"L81095","M89027",4.90746143526556
"L81095","L81083",4.97633348797332
"L81095","D82040",5.02189677632162
"L81095","B83015",5.03320178103772
"L81095","P87625",5.03788356112729
"L81095","C88077",5.03915558815432
"L81095","M86020",5.0448575320411
"L81098","L81067",2.66946725965069
"L81098","L81008",4.00327067198295
"L81098","C83009",4.58255197787089
"L81098","P84061",4.650304232519
"L81098","L81087",4.73580042240766
"L81098","B87004",4.73620857176836
"L81098","K83040",4.77407277266622
"L81098","P86023",4.80299263475114
"L81098","L81084",4.92989648948597
"L81098","M86010",4.9486236122197
"L81101","L81025",3.51360740905828
"L81101","M83632",4.37224443220932
"L81101","L84073",4.45908881016431
"L81101","L84011",4.6123745565682
"L81101","C81101",4.74312981540464
"L81101","L81064",4.76116354685875
"L81101","L84077",4.78612199134502
"L81101","J83055",4.79057174936608
"L81101","N81111",4.8042717607011
"L81101","P92020",4.85496631825291
"L81103","L81106",2.23282062161613
"L81103","F81163",3.36452056675459
"L81103","F81009",3.763829223475
"L81103","K81017",3.78761822827304
"L81103","G82125",3.79197769504278
"L81103","J82214",3.79711855832423
"L81103","L81127",3.80476853591214
"L81103","J83013",3.88251015031655
"L81103","K81012",3.99168476066546
"L81103","H82092",4.0112340714761
"L81106","L81103",2.23282062161613
"L81106","F81163",3.62083188765659
"L81106","J82214",3.78472345771388
"L81106","L81127",3.82481894144958
"L81106","K82061",4.04014367288622
"L81106","L81018",4.0856266037044
"L81106","J81077",4.08564115751676
"L81106","J83013",4.09682734546069
"L81106","F81131",4.12657964433222
"L81106","L81030",4.16505175240952
"L81117","D81036",4.59865970486699
"L81117","L81103",4.63987351164741
"L81117","D83079",4.65307503193625
"L81117","M84060",4.68707845581979
"L81117","L81106",4.75190905357284
"L81117","B81009",4.86712951085842
"L81117","K83065",4.88205673542748
"L81117","F81730",4.93070613372964
"L81117","J83053",4.93137601996213
"L81117","K83616",4.93633864015606
"L81118","L81019",2.50523520480699
"L81118","J82067",4.24046437006386
"L81118","H81037",4.33212304886263
"L81118","J83007",4.3750718630612
"L81118","K82038",4.39612411817717
"L81118","H81042",4.45171789259
"L81118","E82086",4.45421219028327
"L81118","L81649",4.47050236261313
"L81118","K81002",4.57689397722096
"L81118","J82058",4.5823607257328
"L81120","L81669",3.69302321873227
"L81120","L81038",4.06189081529731
"L81120","L81125",4.06841330423377
"L81120","K83027",4.09492326099743
"L81120","L81084",4.35242598521908
"L81120","J83646",4.36272646981379
"L81120","D81016",4.67619065213793
"L81120","K83050",4.73122464526543
"L81120","C81007",4.73671673816687
"L81120","C83073",4.86750399180751
"L81122","J83013",3.52774412599145
"L81122","L84065",3.85623407648706
"L81122","L85011",3.87240143444425
"L81122","L84060",3.94025381258987
"L81122","L81030",4.00144112380357
"L81122","A83048",4.0791156823828
"L81122","L81018",4.09412963139645
"L81122","L84048",4.10172122637063
"L81122","P81674",4.11971282315898
"L81122","P81710",4.13140054755566
"L81123","E81035",4.22523953020865
"L81123","G82200",4.27076151940508
"L81123","L81042",4.3019013417805
"L81123","M81047",4.31920336960406
"L81123","K83065",4.33333259340208
"L81123","J83055",4.36593052847678
"L81123","K83616",4.42636955742041
"L81123","L85053",4.45692044567855
"L81123","L81122",4.47515264510769
"L81123","J83053",4.48132690666764
"L81125","L81120",4.06841330423377
"L81125","C84664",4.11341969001849
"L81125","M84032",4.45613503428924
"L81125","G81018",4.60577225262394
"L81125","L81082",4.68454722269616
"L81125","L81669",4.74235096786562
"L81125","C84682",4.81389393704928
"L81125","K83050",4.98112523849925
"L81125","D82106",4.99656893658741
"L81125","K83056",5.04402658814603
"L81127","L81103",3.80476853591214
"L81127","L81106",3.82481894144958
"L81127","J82214",4.34657151696764
"L81127","G82125",4.42375223252599
"L81127","D81085",4.48653322413689
"L81127","M84069",4.58950081006911
"L81127","F81163",4.60385343874424
"L81127","J82079",4.66608555197837
"L81127","Y00252",4.68097782888798
"L81127","G82200",4.75175184467282
"L81130","G82083",4.32079885216795
"L81130","K83007",4.34027489242583
"L81130","L81063",4.34540241978109
"L81130","L81024",4.42569000188786
"L81130","J81087",4.42671231980747
"L81130","L81042",4.42779712087335
"L81130","L81050",4.52526439564397
"L81130","F81030",4.54012004644396
"L81130","L81047",4.54555322713898
"L81130","F81132",4.57614853826527
"L81131","L81017",3.86355926004429
"L81131","P91604",4.3403236323255
"L81131","P88007",4.64315410766453
"L81131","L81070",4.76776567573462
"L81131","B86066",4.78746842991102
"L81131","C88028",4.82003698558806
"L81131","C88016",4.82283317115376
"L81131","P91603",4.90459808624035
"L81131","C88053",5.07552082379731
"L81131","C88034",5.09637319998406
"L81132","C82644",4.88539438017678
"L81132","C82096",4.93481222023263
"L81132","G82106",5.07524661392405
"L81132","C82631",5.1258917865403
"L81132","P92637",5.14056894953347
"L81132","Y05369",5.17259128543048
"L81132","C82045",5.17665666720379
"L81132","L84617",5.18329185465275
"L81132","L81642",5.18851604589917
"L81132","F81675",5.295997404813
"L81133","M85167",6.51628863598852
"L81133","E87677",7.20407324349284
"L81133","G81071",7.24598294129837
"L81133","C88627",7.49535801165219
"L81133","L81617",7.84169332113091
"L81133","K84078",8.01246206664939
"L81133","F81141",8.01420624259345
"L81133","C82124",8.10821991839653
"L81133","C88007",8.20747599909555
"L81133","J82080",8.22528902804724
"L81600","N81122",4.39071167787139
"L81600","J82099",4.51353191643362
"L81600","A81039",4.59033935366802
"L81600","K81655",4.85689186084895
"L81600","J83625",4.86023048456887
"L81600","H82072",4.89997722097966
"L81600","H82089",4.91634178071727
"L81600","C82093",4.99591374404232
"L81600","E82007",5.03081343093742
"L81600","C81110",5.06498029378009
"L81617","M83670",5.45336023321726
"L81617","G82140",5.68383294867651
"L81617","C82111",5.96597904423828
"L81617","B82047",6.10164614335496
"L81617","F81141",6.68767731237025
"L81617","K84078",7.52811834591219
"L81617","L81133",7.84169332113091
"L81617","D81037",7.97421078879001
"L81617","G81071",8.05033244521942
"L81617","D81005",8.07549943933159
"L81632","M84070",3.97200550213135
"L81632","J82218",4.22065737708933
"L81632","D81084",4.23231516409393
"L81632","L81649",4.29147336828239
"L81632","K81638",4.39516647950277
"L81632","H82100",4.40073240606824
"L81632","Y02611",4.44614157016372
"L81632","K81051",4.46388731006498
"L81632","E82654",4.60453507313272
"L81632","K84624",4.63864372659375
"L81642","G82200",3.7664288648537
"L81642","L81042",3.89976935792424
"L81642","K84618",4.09735787670629
"L81642","H82089",4.11867464747672
"L81642","J83625",4.3377455327836
"L81642","K83616",4.39106759839894
"L81642","Y00185",4.44063270438392
"L81642","K81077",4.44497750310653
"L81642","E82132",4.52465237760383
"L81642","Y05369",4.60686627248276
"L81643","L81058",3.30644438132841
"L81643","D82020",4.04163498634695
"L81643","L81044",4.26659636995568
"L81643","K83039",4.48495513832898
"L81643","D83011",4.49096404164416
"L81643","L85029",4.57809852052652
"L81643","J81051",4.61331414969079
"L81643","B86006",4.6504398296453
"L81643","G82121",4.65600860928046
"L81643","A85014",4.69497507665372
"L81644","L81071",4.06060177370483
"L81644","K81002",4.07133227911064
"L81644","L84030",4.10564651643898
"L81644","L81020",4.12068559320587
"L81644","M84050",4.27499928710185
"L81644","G82041",4.46692295397807
"L81644","J83022",4.5468315825937
"L81644","D81012",4.55439498479041
"L81644","F81083",4.56904139815163
"L81644","L81070",4.58849474910963
"L81649","J82218",4.27103179466872
"L81649","L81632",4.29147336828239
"L81649","K81001",4.46264967254774
"L81649","L81118",4.47050236261313
"L81649","H81090",4.61551035143245
"L81649","K81045",4.65614581067718
"L81649","L81019",4.71093243834742
"L81649","K81051",4.71536267000491
"L81649","K81002",4.75942111000602
"L81649","M84070",4.81992695142533
"L81669","L81120",3.69302321873227
"L81669","K83027",4.02110814147205
"L81669","D81016",4.02880055293715
"L81669","L81087",4.1201902940825
"L81669","K83050",4.1381969470001
"L81669","K84048",4.22548960646085
"L81669","L81038",4.23724798747132
"L81669","C83073",4.39585548927309
"L81669","L81013",4.51760659159225
"L81669","M84032",4.56554555145851
"L81670","L81041",5.11065567189037
"L81670","L81083",5.28497861476101
"L81670","A86040",5.91194638674758
"L81670","P89013",5.94637322272964
"L81670","A87030",6.02972043952001
"L81670","L81095",6.03082455668013
"L81670","Y02721",6.32216965462874
"L81670","L81094",6.4290264694154
"L81670","C88019",6.45292445330488
"L81670","L81054",6.49051155391775
"L82001","Y02517",3.78548616780864
"L82001","L82028",3.86074627153731
"L82001","L82029",4.26556317170404
"L82001","L82052",4.87091064239237
"L82001","L85001",4.91095487746033
"L82001","L83046",4.930360671399
"L82001","B82053",5.00696992226567
"L82001","A82025",5.03155644977574
"L82001","L85012",5.03493056902953
"L82001","P81013",5.12182805463457
"L82003","L82004",3.86588662197857
"L82003","L82007",5.01931741001751
"L82003","L82048",5.31524065043441
"L82003","L82008",5.33688183399739
"L82003","L83038",5.5057780336953
"L82003","L82068",5.52129245840572
"L82003","A82070",5.52569058131433
"L82003","L82052",5.54672515183208
"L82003","L82013",5.56944644443515
"L82003","D83061",5.58386973560031
"L82004","L82003",3.86588662197857
"L82004","L82068",5.00587211009581
"L82004","L82052",5.19423402433134
"L82004","M82014",5.41969156547304
"L82004","M82043",5.72978731853853
"L82004","Y01127",5.7491886832847
"L82004","L82008",5.75433870103133
"L82004","L83070",5.83343668870594
"L82004","L82050",5.85598290785574
"L82004","L82035",5.87649784567532
"L82006","L82028",5.25383610986624
"L82006","L82001",5.54761420798425
"L82006","Y02517",5.72727129716079
"L82006","L83040",6.51900776844022
"L82006","L83066",6.65198104233922
"L82006","L82023",6.65416649804391
"L82006","P81013",6.72039754978297
"L82006","L82018",6.77914084983386
"L82006","G82228",6.83118949566086
"L82006","L82010",7.00164936952593
"L82007","L82008",4.99735544502731
"L82007","L82003",5.01931741001751
"L82007","L83137",5.04969030782884
"L82007","L82068",5.2425247120513
"L82007","L83105",5.27570057667673
"L82007","L82045",5.358988393324
"L82007","L83026",5.39035109169324
"L82007","L82011",5.57361118814249
"L82007","Y01127",5.69039982660045
"L82007","L82013",5.73240850220473
"L82008","Y01127",3.46482503777605
"L82008","L83137",4.08917457366184
"L82008","L83105",4.18035770670616
"L82008","L83026",4.65114750841417
"L82008","L83059",4.74440967327618
"L82008","L83038",4.94486461339228
"L82008","L82007",4.99735544502731
"L82008","L83020",5.01429737246793
"L82008","L82050",5.11475899941004
"L82008","L82003",5.33688183399739
"L82010","J84011",5.35772337899764
"L82010","L83073",5.59018536518351
"L82010","L82023",5.60524583962642
"L82010","L83083",5.66160138707592
"L82010","L83035",5.85079751564205
"L82010","L82028",6.1678111676775
"L82010","M81016",6.2494744195162
"L82010","L82042",6.26102885851452
"L82010","J83040",6.29562006561653
"L82010","B82038",6.30718055500868
"L82011","L82620",4.4777858084812
"L82011","L82068",5.32419093585308
"L82011","L82050",5.47582843300034
"L82011","L82007",5.57361118814249
"L82011","L82013",5.90261599190391
"L82011","L82051",6.0201063172696
"L82011","L83070",6.03417434246407
"L82011","L82026",6.06800552806283
"L82011","B84006",6.12883157375769
"L82011","L82052",6.1404655244581
"L82012","L82016",4.78680353422168
"L82012","L83101",5.33690302923209
"L82012","L82045",5.36341962705258
"L82012","L83087",5.53245677873678
"L82012","L85024",5.73738378786487
"L82012","L82030",6.20621192779744
"L82012","L82050",6.21115932021906
"L82012","L85033",6.3229656940983
"L82012","A82012",6.39724090306241
"L82012","A82026",6.39947823414369
"L82013","L82054",4.4067085847523
"L82013","L82068",5.16672719871033
"L82013","L82015",5.17479829148514
"L82013","L85013",5.46217339520316
"L82013","L82057",5.5300711058844
"L82013","L82003",5.56944644443515
"L82013","L82045",5.72902743026965
"L82013","L82007",5.73240850220473
"L82013","L82025",5.81718305283602
"L82013","L85018",5.86915517336302
"L82015","L82056",4.14223239046609
"L82015","L82013",5.17479829148514
